year,id,full_id,importerLabel,exporterLabel,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,notes,status,totreat_flows,pred_trade,treated_flows
1875,1048<-French West Indies,1048<-French West IndiesFromImporter,Trinidad,Guadeloupe,FromImporter,1048,Trinidad,65,Guadeloupe,14950,,ok thanks to gravity,338,3615.8418,128
1875,1048<-French West Indies,1048<-French West IndiesFromImporter,Trinidad,Martinique,FromImporter,1048,Trinidad,66,Martinique,14950,,ok thanks to gravity,338,11334.157,128
1875,140<-Norway & Sweden,140<-Norway & SwedenFromImporter,Brazil,Norway,FromImporter,140,Brazil,385,Norway,38367.098,,ok thanks to gravity,338,10983.301,128
1875,140<-Norway & Sweden,140<-Norway & SwedenFromImporter,Brazil,Sweden,FromImporter,140,Brazil,380,Sweden,38367.098,,ok thanks to gravity,338,27383.799,128
1875,165<-Ecuador & Peru,165<-Ecuador & PeruFromImporter,Uruguay,Ecuador,FromImporter,165,Uruguay,130,Ecuador,65.347679,,ok thanks to gravity,338,15.23896,128
1875,165<-Ecuador & Peru,165<-Ecuador & PeruFromImporter,Uruguay,Peru,FromImporter,165,Uruguay,135,Peru,65.347679,,ok thanks to gravity,338,50.108723,128
1875,165<-Norway & Sweden,165<-Norway & SwedenFromImporter,Uruguay,Norway,FromImporter,165,Uruguay,385,Norway,246.70346,,ok thanks to gravity,338,70.623482,128
1875,165<-Norway & Sweden,165<-Norway & SwedenFromImporter,Uruguay,Sweden,FromImporter,165,Uruguay,380,Sweden,246.70346,,ok thanks to gravity,338,176.07997,128
1875,200<-Dominican Republic (Santo Domingo) & Haiti,200<-Dominican Republic (Santo Domingo) & HaitiFromImporter,United Kingdom,Dominican Republic (Santo Domingo),FromImporter,200,United Kingdom,42,Dominican Republic (Santo Domingo),443837,,ok thanks to gravity,338,117845.71,128
1875,200<-Dominican Republic (Santo Domingo) & Haiti,200<-Dominican Republic (Santo Domingo) & HaitiFromImporter,United Kingdom,Haiti,FromImporter,200,United Kingdom,41,Haiti,443837,,ok thanks to gravity,338,325991.28,128
1875,200<-French West Indies,200<-French West IndiesFromImporter,United Kingdom,Guadeloupe,FromImporter,200,United Kingdom,65,Guadeloupe,134862,,ok thanks to gravity,338,32618.041,128
1875,200<-French West Indies,200<-French West IndiesFromImporter,United Kingdom,Martinique,FromImporter,200,United Kingdom,66,Martinique,134862,,ok thanks to gravity,338,102243.96,128
1875,200<-Spanish West Indies,200<-Spanish West IndiesFromImporter,United Kingdom,Puerto Rico,FromImporter,200,United Kingdom,6,Puerto Rico,3668776,,ok thanks to gravity,338,941940.44,128
1875,200<-Spanish West Indies,200<-Spanish West IndiesFromImporter,United Kingdom,Cuba,FromImporter,200,United Kingdom,40,Cuba,3668776,,ok thanks to gravity,338,2726835.5,128
1875,20<-900,20<-900FromImporter,Canada (Province of Canada),Western Australia,FromImporter,20,Canada (Province of Canada),902,Western Australia,82.601959,,ok thanks to gravity,338,.73112804,128
1875,20<-900,20<-900FromImporter,Canada (Province of Canada),Tasmania,FromImporter,20,Canada (Province of Canada),906,Tasmania,82.601959,,ok thanks to gravity,338,3.7962561,128
1875,20<-900,20<-900FromImporter,Canada (Province of Canada),Queensland,FromImporter,20,Canada (Province of Canada),905,Queensland,82.601959,,ok thanks to gravity,338,4.334887,128
1875,20<-900,20<-900FromImporter,Canada (Province of Canada),South Australia,FromImporter,20,Canada (Province of Canada),903,South Australia,82.601959,,ok thanks to gravity,338,14.080089,128
1875,20<-900,20<-900FromImporter,Canada (Province of Canada),New South Wales,FromImporter,20,Canada (Province of Canada),901,New South Wales,82.601959,,ok thanks to gravity,338,21.701988,128
1875,20<-900,20<-900FromImporter,Canada (Province of Canada),Victoria,FromImporter,20,Canada (Province of Canada),904,Victoria,82.601959,,ok thanks to gravity,338,37.957615,128
1875,20<-French West Indies,20<-French West IndiesFromImporter,Canada (Province of Canada),Guadeloupe,FromImporter,20,Canada (Province of Canada),65,Guadeloupe,9621.4766,,ok thanks to gravity,338,2327.073,128
1875,20<-French West Indies,20<-French West IndiesFromImporter,Canada (Province of Canada),Martinique,FromImporter,20,Canada (Province of Canada),66,Martinique,9621.4766,,ok thanks to gravity,338,7294.4038,128
1875,20<-Southern America,20<-Southern AmericaFromImporter,Canada (Province of Canada),French Guiana,FromImporter,20,Canada (Province of Canada),120,French Guiana,49.974186,,ok thanks to gravity,338,.063434571,128
1875,20<-Southern America,20<-Southern AmericaFromImporter,Canada (Province of Canada),Paraguay,FromImporter,20,Canada (Province of Canada),150,Paraguay,49.974186,,ok thanks to gravity,338,.70948815,128
1875,20<-Southern America,20<-Southern AmericaFromImporter,Canada (Province of Canada),Falkland Is.,FromImporter,20,Canada (Province of Canada),1163,Falkland Is.,49.974186,,ok thanks to gravity,338,.81616914,128
1875,20<-Southern America,20<-Southern AmericaFromImporter,Canada (Province of Canada),Bolivia,FromImporter,20,Canada (Province of Canada),145,Bolivia,49.974186,,ok thanks to gravity,338,1.5449347,128
1875,20<-Southern America,20<-Southern AmericaFromImporter,Canada (Province of Canada),Ecuador,FromImporter,20,Canada (Province of Canada),130,Ecuador,49.974186,,ok thanks to gravity,338,3.0160201,128
