year,CafFob,status,value,importerLabel,exporterLabel
1935,FromExporter,unknown despite gravity,,Adelie Land,Aden
1935,FromExporter,imputed zero,0,Adelie Land,Albania
1935,FromExporter,unknown despite gravity,,Adelie Land,Algeria (Regency of Algiers)
1935,FromExporter,imputed zero,0,Adelie Land,Angola
1935,FromExporter,imputed zero,0,Adelie Land,Argentina (La Plata)
1935,FromExporter,unknown despite gravity,,Adelie Land,Australia
1935,FromExporter,imputed zero,0,Adelie Land,Austria
1935,FromExporter,imputed zero,0,Adelie Land,Bahamas
1935,FromExporter,imputed zero,0,Adelie Land,Barbados
1935,FromExporter,imputed zero,0,Adelie Land,Belize (British Honduras)
1935,FromExporter,imputed zero,0,Adelie Land,Bermuda
1935,FromExporter,imputed zero,0,Adelie Land,Bolivia
1935,FromExporter,imputed zero,0,Adelie Land,Brazil
1935,FromExporter,imputed zero,0,Adelie Land,British Cameroons
1935,FromExporter,imputed zero,0,Adelie Land,Bulgaria
1935,FromExporter,imputed zero,0,Adelie Land,Cameroun (French Cameroon)
1935,FromExporter,imputed zero,0,Adelie Land,Canada (Province of Canada)
1935,FromExporter,imputed zero,0,Adelie Land,Cape Verde
1935,FromExporter,imputed zero,0,Adelie Land,Cayman Is.
1935,FromExporter,imputed zero,0,Adelie Land,Chile
1935,FromExporter,imputed zero,0,Adelie Land,Colombia (New Granada) (Gran Colombia)
1935,FromExporter,imputed zero,0,Adelie Land,Costa Rica
1935,FromExporter,imputed zero,0,Adelie Land,Cuba
1935,FromExporter,imputed zero,0,Adelie Land,Cyprus
1935,FromExporter,imputed zero,0,Adelie Land,Czechoslovakia
1935,FromExporter,imputed zero,0,Adelie Land,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)
1935,FromExporter,imputed zero,0,Adelie Land,Denmark
1935,FromExporter,imputed zero,0,Adelie Land,Djibouti (Afar and Issas) (French Somaliland)
1935,FromExporter,imputed zero,0,Adelie Land,Dominican Republic (Santo Domingo)
1935,FromExporter,imputed zero,0,Adelie Land,East Timor (Portuguese Timor)
1935,FromExporter,imputed zero,0,Adelie Land,Ecuador
1935,FromExporter,unknown despite gravity,,Adelie Land,Egypt Arab Republic (Egypt)
1935,FromExporter,imputed zero,0,Adelie Land,El Salvador
1935,FromExporter,imputed zero,0,Adelie Land,Estonia
1935,FromExporter,imputed zero,0,Adelie Land,Falkland Is.
1935,FromExporter,imputed zero,0,Adelie Land,Fiji
1935,FromExporter,imputed zero,0,Adelie Land,Finland
1935,FromExporter,unknown despite gravity,,Adelie Land,France
1935,FromExporter,imputed zero,0,Adelie Land,French Equatorial Africa
1935,FromExporter,unknown despite gravity,,Adelie Land,French Indochina
1935,FromExporter,imputed zero,0,Adelie Land,French West Africa
1935,FromExporter,imputed zero,0,Adelie Land,Gambia
1935,FromExporter,imputed zero,0,Adelie Land,Germany (Zollverein)
1935,FromExporter,imputed zero,0,Adelie Land,Ghana (Gold Coast)
1935,FromExporter,imputed zero,0,Adelie Land,Gilbert and Ellice Is.
1935,FromExporter,imputed zero,0,Adelie Land,Greece
1935,FromExporter,imputed zero,0,Adelie Land,Guadeloupe
1935,FromExporter,imputed zero,0,Adelie Land,Guatemala
1935,FromExporter,imputed zero,0,Adelie Land,Guinea-Bissau (Portuguese Guinea)
1935,FromExporter,imputed zero,0,Adelie Land,Guyana (British Guiana)
1935,FromExporter,imputed zero,0,Adelie Land,Haiti
1935,FromExporter,imputed zero,0,Adelie Land,Honduras
1935,FromExporter,imputed zero,0,Adelie Land,Hong Kong
1935,FromExporter,imputed zero,0,Adelie Land,Hungary
1935,FromExporter,imputed zero,0,Adelie Land,Iceland
1935,FromExporter,imputed zero,0,Adelie Land,India
1935,FromExporter,imputed zero,0,Adelie Land,Indonesia (Dutch East Indies)
1935,FromExporter,imputed zero,0,Adelie Land,Iran (Persia)
1935,FromExporter,imputed zero,0,Adelie Land,Iraq (Mesopotamia)
1935,FromExporter,unknown despite gravity,,Adelie Land,Ireland
1935,FromExporter,unknown despite gravity,,Adelie Land,Italy
1935,FromExporter,imputed zero,0,Adelie Land,Jamaica
1935,FromExporter,unknown despite gravity,,Adelie Land,Japan
1935,FromExporter,imputed zero,0,Adelie Land,Johore
1935,FromExporter,imputed zero,0,Adelie Land,Latvia
1935,FromExporter,imputed zero,0,Adelie Land,Lebanon
1935,FromExporter,imputed zero,0,Adelie Land,Leeward Is.
1935,FromExporter,imputed zero,0,Adelie Land,Liberia
1935,FromExporter,imputed zero,0,Adelie Land,Lithuania
1935,FromExporter,imputed zero,0,Adelie Land,Luxemburg
1935,FromExporter,imputed zero,0,Adelie Land,Macao
1935,FromExporter,imputed zero,0,Adelie Land,Madagascar (Malagasy Republic)
1935,FromExporter,imputed zero,0,Adelie Land,Malawi (Nyasaland) (British Central Africa Protectorate)
1935,FromExporter,imputed zero,0,Adelie Land,Malta
1935,FromExporter,imputed zero,0,Adelie Land,Martinique
1935,FromExporter,imputed zero,0,Adelie Land,Mauritius
1935,FromExporter,imputed zero,0,Adelie Land,Mexico
1935,FromExporter,imputed zero,0,Adelie Land,Morocco
1935,FromExporter,imputed zero,0,Adelie Land,Mozambique (Portuguese East Africa)
1935,FromExporter,imputed zero,0,Adelie Land,Namibia (South West Africa) (German South West Africa)
1935,FromExporter,imputed zero,0,Adelie Land,Nauru
1935,FromExporter,unknown despite gravity,,Adelie Land,Netherlands
1935,FromExporter,imputed zero,0,Adelie Land,New Guinea (German New Guinea) (Kaiser Wilhelmsland)
1935,FromExporter,imputed zero,0,Adelie Land,New Zealand
1935,FromExporter,imputed zero,0,Adelie Land,Newfoundland and Labrador (Newfoundland)
1935,FromExporter,imputed zero,0,Adelie Land,Nicaragua
1935,FromExporter,imputed zero,0,Adelie Land,Nigeria
1935,FromExporter,imputed zero,0,Adelie Land,Norway
1935,FromExporter,imputed zero,0,Adelie Land,Palestine
1935,FromExporter,imputed zero,0,Adelie Land,Papua (British New Guinea)
1935,FromExporter,imputed zero,0,Adelie Land,Paraguay
