year,id,importerLabel,exporterLabel,reportedByIX,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade
1889,1032<-British Northern America,Turks and Caicos Is.,British Northern America,I,FromImporter,1032,Turks and Caicos Is.,21,Newfoundland and Labrador (Newfoundland),585,117.10715
1889,1032<-British Northern America,Turks and Caicos Is.,British Northern America,I,FromImporter,1032,Turks and Caicos Is.,20,Canada (Province of Canada),585,467.89285
1889,1048<-Cuba & Puerto Rico,Trinidad,Cuba & Puerto Rico,I,FromImporter,1048,Trinidad,6,Puerto Rico,6336,389.48483
1889,1048<-Cuba & Puerto Rico,Trinidad,Cuba & Puerto Rico,I,FromImporter,1048,Trinidad,40,Cuba,6336,5946.5151
1889,1048<-French West Indies,Trinidad,French West Indies,I,FromImporter,1048,Trinidad,65,Guadeloupe,1370,398.87015
1889,1048<-French West Indies,Trinidad,French West Indies,I,FromImporter,1048,Trinidad,66,Martinique,1370,971.12982
1889,1055<-40|6,Windward Is.,,I,FromImporter,1055,Windward Is.,6,Puerto Rico,1132,69.585991
1889,1055<-40|6,Windward Is.,,I,FromImporter,1055,Windward Is.,40,Cuba,1132,1062.4141
1889,1063<-British Northern America,Leeward Is.,British Northern America,I,FromImporter,1063,Leeward Is.,21,Newfoundland and Labrador (Newfoundland),17891,3581.4768
1889,1063<-British Northern America,Leeward Is.,British Northern America,I,FromImporter,1063,Leeward Is.,20,Canada (Province of Canada),17891,14309.523
1889,110<-Spanish West Indies,Guyana (British Guiana),Spanish West Indies,I,FromImporter,110,Guyana (British Guiana),6,Puerto Rico,41,2.5203407
1889,110<-Spanish West Indies,Guyana (British Guiana),Spanish West Indies,I,FromImporter,110,Guyana (British Guiana),40,Cuba,41,38.47966
1889,160<-Norway & Sweden,Argentina (La Plata),Norway & Sweden,I,FromImporter,160,Argentina (La Plata),380,Sweden,48189.859,24024.092
1889,160<-Norway & Sweden,Argentina (La Plata),Norway & Sweden,I,FromImporter,160,Argentina (La Plata),385,Norway,48189.859,24165.766
1889,165<-India & Japan & People's Republic of China (China),Uruguay,India & Japan & People's Republic of China (China),I,FromImporter,165,Uruguay,740,Japan,386.79568,108.74159
1889,165<-India & Japan & People's Republic of China (China),Uruguay,India & Japan & People's Republic of China (China),I,FromImporter,165,Uruguay,750,India,386.79568,109.6722
1889,165<-India & Japan & People's Republic of China (China),Uruguay,India & Japan & People's Republic of China (China),I,FromImporter,165,Uruguay,710,People's Republic of China (China),386.79568,168.3819
1889,165<-Norway & Sweden,Uruguay,Norway & Sweden,I,FromImporter,165,Uruguay,380,Sweden,3.4097691,1.6998724
1889,165<-Norway & Sweden,Uruguay,Norway & Sweden,I,FromImporter,165,Uruguay,385,Norway,3.4097691,1.7098967
1889,200<-Dominican Republic (Santo Domingo) & Haiti,United Kingdom,Dominican Republic (Santo Domingo) & Haiti,I,FromImporter,200,United Kingdom,42,Dominican Republic (Santo Domingo),47123,10024.142
1889,200<-Dominican Republic (Santo Domingo) & Haiti,United Kingdom,Dominican Republic (Santo Domingo) & Haiti,I,FromImporter,200,United Kingdom,41,Haiti,47123,37098.855
1889,200<-French West Indies,United Kingdom,French West Indies,I,FromImporter,200,United Kingdom,65,Guadeloupe,5,1.4557306
1889,200<-French West Indies,United Kingdom,French West Indies,I,FromImporter,200,United Kingdom,66,Martinique,5,3.5442696
1889,200<-Portuguese Western Africa,United Kingdom,Portuguese Western Africa,I,FromImporter,200,United Kingdom,404,Guinea-Bissau (Portuguese Guinea),107424,2830.2979
1889,200<-Portuguese Western Africa,United Kingdom,Portuguese Western Africa,I,FromImporter,200,United Kingdom,402,Cape Verde,107424,104593.7
1889,200<-Spanish West Indies,United Kingdom,Spanish West Indies,I,FromImporter,200,United Kingdom,6,Puerto Rico,104487,6422.9961
1889,200<-Spanish West Indies,United Kingdom,Spanish West Indies,I,FromImporter,200,United Kingdom,40,Cuba,104487,98064.008
1889,20<-French West Indies,Canada (Province of Canada),French West Indies,I,FromImporter,20,Canada (Province of Canada),65,Guadeloupe,3681.4751,1071.847
1889,20<-French West Indies,Canada (Province of Canada),French West Indies,I,FromImporter,20,Canada (Province of Canada),66,Martinique,3681.4751,2609.6279
1889,20<-Portuguese Africa,Canada (Province of Canada),Portuguese Africa,I,FromImporter,20,Canada (Province of Canada),404,Guinea-Bissau (Portuguese Guinea),525.30627,.78094792
1889,20<-Portuguese Africa,Canada (Province of Canada),Portuguese Africa,I,FromImporter,20,Canada (Province of Canada),402,Cape Verde,525.30627,28.859945
1889,20<-Portuguese Africa,Canada (Province of Canada),Portuguese Africa,I,FromImporter,20,Canada (Province of Canada),540,Angola,525.30627,117.5089
1889,20<-Portuguese Africa,Canada (Province of Canada),Portuguese Africa,I,FromImporter,20,Canada (Province of Canada),541,Mozambique (Portuguese East Africa),525.30627,151.23279
1889,20<-Portuguese Africa,Canada (Province of Canada),Portuguese Africa,I,FromImporter,20,Canada (Province of Canada),403,Sao Tome-Principe,525.30627,226.92369
1889,20<-Spanish West Indies,Canada (Province of Canada),Spanish West Indies,I,FromImporter,20,Canada (Province of Canada),6,Puerto Rico,455346.5,27990.938
1889,20<-Spanish West Indies,Canada (Province of Canada),Spanish West Indies,I,FromImporter,20,Canada (Province of Canada),40,Cuba,455346.5,427355.56
1889,210<-Colombia (New Granada) (Gran Colombia) & Ecuador & Venezuela,Netherlands,Colombia (New Granada) (Gran Colombia) & Ecuador & Venezuela,I,FromImporter,210,Netherlands,100,Colombia (New Granada) (Gran Colombia),34522.102,4259.5938
1889,210<-Colombia (New Granada) (Gran Colombia) & Ecuador & Venezuela,Netherlands,Colombia (New Granada) (Gran Colombia) & Ecuador & Venezuela,I,FromImporter,210,Netherlands,130,Ecuador,34522.102,9580.6787
1889,210<-Colombia (New Granada) (Gran Colombia) & Ecuador & Venezuela,Netherlands,Colombia (New Granada) (Gran Colombia) & Ecuador & Venezuela,I,FromImporter,210,Netherlands,101,Venezuela,34522.102,20681.83
1889,211<-Algeria (Regency of Algiers) & Morocco & Tunisia (Regency of Tunis) & Zanzibar,Belgium,Algeria (Regency of Algiers) & Morocco & Tunisia (Regency of Tunis) & Zanzibar,I,FromImporter,211,Belgium,616,Tunisia (Regency of Tunis),154879.78,5466.0708
1889,211<-Algeria (Regency of Algiers) & Morocco & Tunisia (Regency of Tunis) & Zanzibar,Belgium,Algeria (Regency of Algiers) & Morocco & Tunisia (Regency of Tunis) & Zanzibar,I,FromImporter,211,Belgium,511,Zanzibar,154879.78,16669.057
1889,211<-Algeria (Regency of Algiers) & Morocco & Tunisia (Regency of Tunis) & Zanzibar,Belgium,Algeria (Regency of Algiers) & Morocco & Tunisia (Regency of Tunis) & Zanzibar,I,FromImporter,211,Belgium,615,Algeria (Regency of Algiers),154879.78,42849.34
1889,211<-Algeria (Regency of Algiers) & Morocco & Tunisia (Regency of Tunis) & Zanzibar,Belgium,Algeria (Regency of Algiers) & Morocco & Tunisia (Regency of Tunis) & Zanzibar,I,FromImporter,211,Belgium,600,Morocco,154879.78,89895.313
1889,211<-Cape Colony (Cape of Good Hope) & Gambia & Guinea (French Guinea) (Rivieres du Sud) & Mauritius & Senegal,Belgium,Cape Colony (Cape of Good Hope) & Gambia & Guinea (French Guinea) (Rivieres du Sud) & Mauritius & Senegal,I,FromImporter,211,Belgium,420,Gambia,42789.02,159.98553
1889,211<-Cape Colony (Cape of Good Hope) & Gambia & Guinea (French Guinea) (Rivieres du Sud) & Mauritius & Senegal,Belgium,Cape Colony (Cape of Good Hope) & Gambia & Guinea (French Guinea) (Rivieres du Sud) & Mauritius & Senegal,I,FromImporter,211,Belgium,433,Senegal,42789.02,2586.8325
1889,211<-Cape Colony (Cape of Good Hope) & Gambia & Guinea (French Guinea) (Rivieres du Sud) & Mauritius & Senegal,Belgium,Cape Colony (Cape of Good Hope) & Gambia & Guinea (French Guinea) (Rivieres du Sud) & Mauritius & Senegal,I,FromImporter,211,Belgium,561,Cape Colony (Cape of Good Hope),42789.02,6595.6958
1889,211<-Cape Colony (Cape of Good Hope) & Gambia & Guinea (French Guinea) (Rivieres du Sud) & Mauritius & Senegal,Belgium,Cape Colony (Cape of Good Hope) & Gambia & Guinea (French Guinea) (Rivieres du Sud) & Mauritius & Senegal,I,FromImporter,211,Belgium,590,Mauritius,42789.02,33446.508
1889,211<-Cuba & Puerto Rico,Belgium,Cuba & Puerto Rico,I,FromImporter,211,Belgium,6,Puerto Rico,15923.32,978.83398
1889,211<-Cuba & Puerto Rico,Belgium,Cuba & Puerto Rico,I,FromImporter,211,Belgium,40,Cuba,15923.32,14944.486
1889,220<-British Mediterranean Sea,France,British Mediterranean Sea,I,FromImporter,220,France,231,Gibraltar,27744.748,4867.0942
1889,220<-British Mediterranean Sea,France,British Mediterranean Sea,I,FromImporter,220,France,338,Malta,27744.748,22877.654
1889,220<-Costa Rica & Guatemala & Honduras,France,Costa Rica & Guatemala & Honduras,I,FromImporter,220,France,91,Honduras,150614.34,15074.979
1889,220<-Costa Rica & Guatemala & Honduras,France,Costa Rica & Guatemala & Honduras,I,FromImporter,220,France,90,Guatemala,150614.34,60779.527
1889,220<-Costa Rica & Guatemala & Honduras,France,Costa Rica & Guatemala & Honduras,I,FromImporter,220,France,94,Costa Rica,150614.34,74759.844
1889,220<-Spanish America,France,Spanish America,I,FromImporter,220,France,6,Puerto Rico,515259.63,31673.9
1889,220<-Spanish America,France,Spanish America,I,FromImporter,220,France,40,Cuba,515259.63,483585.72
1889,225<-Algeria (Regency of Algiers) & Tunisia (Regency of Tunis),Switzerland,Algeria (Regency of Algiers) & Tunisia (Regency of Tunis),I,FromImporter,225,Switzerland,616,Tunisia (Regency of Tunis),18722.166,2118.0962
1889,225<-Algeria (Regency of Algiers) & Tunisia (Regency of Tunis),Switzerland,Algeria (Regency of Algiers) & Tunisia (Regency of Tunis),I,FromImporter,225,Switzerland,615,Algeria (Regency of Algiers),18722.166,16604.07
1889,225<-British Northern America,Switzerland,British Northern America,I,FromImporter,225,Switzerland,21,Newfoundland and Labrador (Newfoundland),1432.4292,286.74817
1889,225<-British Northern America,Switzerland,British Northern America,I,FromImporter,225,Switzerland,20,Canada (Province of Canada),1432.4292,1145.6809
1889,225<-Chile & Peru,Switzerland,Chile & Peru,I,FromImporter,225,Switzerland,155,Chile,638.30463,145.93364
1889,225<-Chile & Peru,Switzerland,Chile & Peru,I,FromImporter,225,Switzerland,135,Peru,638.30463,492.371
1889,225<-Norway & Sweden,Switzerland,Norway & Sweden,I,FromImporter,225,Switzerland,380,Sweden,16396.885,8174.3398
1889,225<-Norway & Sweden,Switzerland,Norway & Sweden,I,FromImporter,225,Switzerland,385,Norway,16396.885,8222.5449
1889,225<-Southern America (other),Switzerland,Southern America (other),I,FromImporter,225,Switzerland,120,French Guiana,250.67215,.56839252
1889,225<-Southern America (other),Switzerland,Southern America (other),I,FromImporter,225,Switzerland,145,Bolivia,250.67215,.95682061
1889,225<-Southern America (other),Switzerland,Southern America (other),I,FromImporter,225,Switzerland,1163,Falkland Is.,250.67215,1.6575941
1889,225<-Southern America (other),Switzerland,Southern America (other),I,FromImporter,225,Switzerland,150,Paraguay,250.67215,3.3715649
1889,225<-Southern America (other),Switzerland,Southern America (other),I,FromImporter,225,Switzerland,110,Guyana (British Guiana),250.67215,10.274195
1889,225<-Southern America (other),Switzerland,Southern America (other),I,FromImporter,225,Switzerland,115,Surinam (Dutch Guiana),250.67215,16.957062
1889,225<-Southern America (other),Switzerland,Southern America (other),I,FromImporter,225,Switzerland,130,Ecuador,250.67215,42.7789
1889,225<-Southern America (other),Switzerland,Southern America (other),I,FromImporter,225,Switzerland,165,Uruguay,250.67215,81.760712
1889,225<-Southern America (other),Switzerland,Southern America (other),I,FromImporter,225,Switzerland,101,Venezuela,250.67215,92.346893
1889,230<-Danish America,Spain,Danish America,I,FromImporter,230,Spain,5,Virgin Islands (Danish West Indies),756.13513,257.19431
1889,230<-Danish America,Spain,Danish America,I,FromImporter,230,Spain,10,Greenland,756.13513,498.94083
1889,230<-Dutch America,Spain,Dutch America,I,FromImporter,230,Spain,68,Netherlands Antilles,41.106445,10.463488
1889,230<-Dutch America,Spain,Dutch America,I,FromImporter,230,Spain,115,Surinam (Dutch Guiana),41.106445,30.64296
1889,230<-French America,Spain,French America,I,FromImporter,230,Spain,120,French Guiana,10824.171,456.19986
1889,230<-French America,Spain,French America,I,FromImporter,230,Spain,1029,St. Pierre and Miquelon,10824.171,2219.6189
1889,230<-French America,Spain,French America,I,FromImporter,230,Spain,65,Guadeloupe,10824.171,2372.3608
1889,230<-French America,Spain,French America,I,FromImporter,230,Spain,66,Martinique,10824.171,5775.9912
1889,230<-Portuguese Africa,Spain,Portuguese Africa,I,FromImporter,230,Spain,404,Guinea-Bissau (Portuguese Guinea),734.52246,1.0919797
1889,230<-Portuguese Africa,Spain,Portuguese Africa,I,FromImporter,230,Spain,402,Cape Verde,734.52246,40.35413
1889,230<-Portuguese Africa,Spain,Portuguese Africa,I,FromImporter,230,Spain,540,Angola,734.52246,164.30971
1889,230<-Portuguese Africa,Spain,Portuguese Africa,I,FromImporter,230,Spain,541,Mozambique (Portuguese East Africa),734.52246,211.46501
1889,230<-Portuguese Africa,Spain,Portuguese Africa,I,FromImporter,230,Spain,403,Sao Tome-Principe,734.52246,317.30167
1889,235<-Norway & Sweden,Portugal,Norway & Sweden,I,FromImporter,235,Portugal,380,Sweden,296752.72,147940.16
1889,235<-Norway & Sweden,Portugal,Norway & Sweden,I,FromImporter,235,Portugal,385,Norway,296752.72,148812.56
1889,255<-Australia & New Zealand,Germany (Zollverein),Australia & New Zealand,I,FromImporter,255,Germany (Zollverein),902,Western Australia,1686059.6,6318.7422
1889,255<-Australia & New Zealand,Germany (Zollverein),Australia & New Zealand,I,FromImporter,255,Germany (Zollverein),906,Tasmania,1686059.6,45248.586
1889,255<-Australia & New Zealand,Germany (Zollverein),Australia & New Zealand,I,FromImporter,255,Germany (Zollverein),905,Queensland,1686059.6,87725.945
1889,255<-Australia & New Zealand,Germany (Zollverein),Australia & New Zealand,I,FromImporter,255,Germany (Zollverein),920,New Zealand,1686059.6,210954.81
1889,255<-Australia & New Zealand,Germany (Zollverein),Australia & New Zealand,I,FromImporter,255,Germany (Zollverein),903,South Australia,1686059.6,258187.91
1889,255<-Australia & New Zealand,Germany (Zollverein),Australia & New Zealand,I,FromImporter,255,Germany (Zollverein),901,New South Wales,1686059.6,456259.66
1889,255<-Australia & New Zealand,Germany (Zollverein),Australia & New Zealand,I,FromImporter,255,Germany (Zollverein),904,Victoria,1686059.6,621364
1889,255<-British Northern America,Germany (Zollverein),British Northern America,I,FromImporter,255,Germany (Zollverein),21,Newfoundland and Labrador (Newfoundland),50300.926,10069.398
1889,255<-British Northern America,Germany (Zollverein),British Northern America,I,FromImporter,255,Germany (Zollverein),20,Canada (Province of Canada),50300.926,40231.527
1889,255<-Costa Rica & El Salvador & Guatemala & Honduras & Nicaragua,Germany (Zollverein),Costa Rica & El Salvador & Guatemala & Honduras & Nicaragua,I,FromImporter,255,Germany (Zollverein),93,Nicaragua,182640.88,38408.176
1889,255<-Costa Rica & El Salvador & Guatemala & Honduras & Nicaragua,Germany (Zollverein),Costa Rica & El Salvador & Guatemala & Honduras & Nicaragua,I,FromImporter,255,Germany (Zollverein),91,Honduras,182640.88,46248.23
1889,255<-Costa Rica & El Salvador & Guatemala & Honduras & Nicaragua,Germany (Zollverein),Costa Rica & El Salvador & Guatemala & Honduras & Nicaragua,I,FromImporter,255,Germany (Zollverein),92,El Salvador,182640.88,97984.469
1889,255<-Cuba & Puerto Rico,Germany (Zollverein),Cuba & Puerto Rico,I,FromImporter,255,Germany (Zollverein),6,Puerto Rico,492440.19,30271.15
