year,id,full_id,importerLabel,exporterLabel,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade,totreat_flows,treated_flows
1912,1029<-Danish Colonies,1029<-Danish ColoniesFromImporter,St. Pierre and Miquelon,Danish Colonies,FromImporter,1029,St. Pierre and Miquelon,10,Greenland,25.514044,1.5874827,702,263
1912,1029<-Danish Colonies,1029<-Danish ColoniesFromImporter,St. Pierre and Miquelon,Danish Colonies,FromImporter,1029,St. Pierre and Miquelon,11,Faeroe Is.,25.514044,2.4941959,702,263
1912,1029<-Danish Colonies,1029<-Danish ColoniesFromImporter,St. Pierre and Miquelon,Danish Colonies,FromImporter,1029,St. Pierre and Miquelon,5,Virgin Islands (Danish West Indies),25.514044,10.292156,702,263
1912,1029<-Danish Colonies,1029<-Danish ColoniesFromImporter,St. Pierre and Miquelon,Danish Colonies,FromImporter,1029,St. Pierre and Miquelon,395,Iceland,25.514044,11.140209,702,263
1912,1063<-British Northern America,1063<-British Northern AmericaFromImporter,Leeward Is.,British Northern America,FromImporter,1063,Leeward Is.,21,Newfoundland and Labrador (Newfoundland),65364,2386.8394,702,263
1912,1063<-British Northern America,1063<-British Northern AmericaFromImporter,Leeward Is.,British Northern America,FromImporter,1063,Leeward Is.,20,Canada (Province of Canada),65364,62977.16,702,263
1912,110<-British West Indies,110<-British West IndiesFromImporter,Guyana (British Guiana),British West Indies,FromImporter,110,Guyana (British Guiana),53,Barbados,16848,2032.6736,702,263
1912,110<-British West Indies,110<-British West IndiesFromImporter,Guyana (British Guiana),British West Indies,FromImporter,110,Guyana (British Guiana),51,Jamaica,16848,2276.3315,702,263
1912,110<-British West Indies,110<-British West IndiesFromImporter,Guyana (British Guiana),British West Indies,FromImporter,110,Guyana (British Guiana),1055,Windward Is.,16848,2798.2253,702,263
1912,110<-British West Indies,110<-British West IndiesFromImporter,Guyana (British Guiana),British West Indies,FromImporter,110,Guyana (British Guiana),1063,Leeward Is.,16848,4801.2896,702,263
1912,110<-British West Indies,110<-British West IndiesFromImporter,Guyana (British Guiana),British West Indies,FromImporter,110,Guyana (British Guiana),52,Trinidad and Tobago,16848,4939.4795,702,263
1912,110<-Portuguese Colonies,110<-Portuguese ColoniesFromImporter,Guyana (British Guiana),Portuguese Colonies,FromImporter,110,Guyana (British Guiana),860,East Timor (Portuguese Timor),6478,.97282511,702,263
1912,110<-Portuguese Colonies,110<-Portuguese ColoniesFromImporter,Guyana (British Guiana),Portuguese Colonies,FromImporter,110,Guyana (British Guiana),404,Guinea-Bissau (Portuguese Guinea),6478,101.71545,702,263
1912,110<-Portuguese Colonies,110<-Portuguese ColoniesFromImporter,Guyana (British Guiana),Portuguese Colonies,FromImporter,110,Guyana (British Guiana),752,Portuguese India,6478,185.72499,702,263
1912,110<-Portuguese Colonies,110<-Portuguese ColoniesFromImporter,Guyana (British Guiana),Portuguese Colonies,FromImporter,110,Guyana (British Guiana),402,Cape Verde,6478,296.05014,702,263
1912,110<-Portuguese Colonies,110<-Portuguese ColoniesFromImporter,Guyana (British Guiana),Portuguese Colonies,FromImporter,110,Guyana (British Guiana),541,Mozambique (Portuguese East Africa),6478,367.90552,702,263
