year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,originalReportedTradeFlowId,status,notes
1930,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,36887291.069993325,615,,,,ok,
1930,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,616,Tunisia (Regency of Tunis),GPH-AUTONOMOUS-CITED,1,,,421864.2180515994,615,,,,ok,
1930,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,600,Morocco,GPH-AUTONOMOUS-CITED,1,,,742120.231066289,615,,,,ok,
1930,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,480,French Equatorial Africa,GPH-AUTONOMOUS-CITED,1,,,363.37671673376286,615,,,,ok,
1930,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,430,French West Africa,GPH-AUTONOMOUS-CITED,1,,,30208.71771780015,615,,,,ok,
1930,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,Madagascar (Malagasy Republic) & Madagascar (Malagasy Republic) Dependencies,Madagascar (Malagasy Republic) & Madagascar (Malagasy Republic) Dependencies,RIC,,,,7913.537386646391,615,,,,ignore_resolved,
1930,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,585,Reunion (Bourbon I.),GPH-AUTONOMOUS-CITED,1,,,64.6003051971134,615,,,,ok,
1930,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,522,Djibouti (Afar and Issas) (French Somaliland),GPH-AUTONOMOUS-CITED,1,,,436.0520600805154,615,,,,ok,
1930,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,751,French India,GPH-AUTONOMOUS-CITED,,,,1170.8805316976802,615,,,,ok,
1930,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,810,French Indochina,GPH-AUTONOMOUS-CITED,1,,,47553.8996632251,615,,,,ok,
1930,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,120,French Guiana,GPH-AUTONOMOUS-CITED,1,,,24.225114448917523,615,,,,ok,
1930,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,66,Martinique,GPH-AUTONOMOUS-CITED,1,,,379.5267930330412,615,,,,ok,
1930,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,65,Guadeloupe,GPH-AUTONOMOUS-CITED,1,,,56.52526704747422,615,,,,ok,
