id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
66->220,1846,220,France,GPH-AUTONOMOUS-CITED,1,,,66,Martinique,GPH-AUTONOMOUS-CITED,1,,,672181.0334726399,66,,,,,,ok,
65->220,1846,220,France,GPH-AUTONOMOUS-CITED,1,,,65,Guadeloupe,GPH-AUTONOMOUS-CITED,1,,,697721.9075889544,65,,,,,,ok,
120->220,1846,220,France,GPH-AUTONOMOUS-CITED,1,,,120,French Guiana,GPH-AUTONOMOUS-CITED,1,,,102988.2045072843,120,,,,,,ok,
585->220,1846,220,France,GPH-AUTONOMOUS-CITED,1,,,585,Reunion (Bourbon I.),GPH-AUTONOMOUS-CITED,1,,,416477.5612232941,585,,,,,,ok,
Saint-Louis (Senegal)->220,1846,220,France,GPH-AUTONOMOUS-CITED,1,,,Saint-Louis (Senegal),Saint-Louis (Senegal),RIC,1,,,197742.21770886224,Saint-Louis (Senegal),,,,,,ignore_resolved,
4338->220,1846,220,France,GPH-AUTONOMOUS-CITED,1,,,4338,Goree,GPH,1,,,27356.872241534194,4338,,,,,,ignore_resolved,
751->220,1846,220,France,GPH-AUTONOMOUS-CITED,1,,,751,French India,GPH-AUTONOMOUS-CITED,1,,,522061.32093895244,751,,,,,,ok,
66<-220,1846,66,Martinique,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,887981.7990079287,66,,,,,,ok,
66->French Colonies,1846,French Colonies,French Colonies,RIC,,,,66,Martinique,GPH-AUTONOMOUS-CITED,1,,,749.9902355192751,66,,749.9902355192751,66,65|120|433|585|615|751|1029|5801,,split_failed_no_ratio,
65<-220,1846,65,Guadeloupe,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,393870.757333125,65,,,,,,ok,
65->French Colonies,1846,French Colonies,French Colonies,RIC,,,,65,Guadeloupe,GPH-AUTONOMOUS-CITED,1,,,557.5518493926493,65,,557.5518493926493,65,66|120|433|585|615|751|1029|5801,,split_failed_no_ratio,
120<-220,1846,120,French Guiana,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,101829.08252939107,120,,,,,,ok,
120->French Colonies,1846,French Colonies,French Colonies,RIC,,,,120,French Guiana,GPH-AUTONOMOUS-CITED,1,,,507.7529976955825,120,,507.7529976955825,120,65|66|433|585|615|751|1029|5801,,split_failed_no_ratio,
585<-220,1846,585,Reunion (Bourbon I.),GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,584990.7823301957,585,,,,,,ok,
585->French Colonies,1846,French Colonies,French Colonies,RIC,,,,585,Reunion (Bourbon I.),GPH-AUTONOMOUS-CITED,1,,,1546.5765730578446,585,,1546.5765730578446,585,65|66|120|433|615|751|1029|5801,,split_failed_no_ratio,
Saint-Louis (Senegal)<-220,1846,Saint-Louis (Senegal),Saint-Louis (Senegal),RIC,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,192754.16943326953,Saint-Louis (Senegal),,,,,,ignore_resolved,
Saint-Louis (Senegal)->French Colonies,1846,French Colonies,French Colonies,RIC,,,,Saint-Louis (Senegal),Saint-Louis (Senegal),RIC,1,,,3555.598953247666,Saint-Louis (Senegal),,3555.598953247666,433,65|66|120|585|615|751|1029|5801,,split_failed_no_ratio,
4338<-220,1846,4338,Goree,GPH,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,45273.21017068312,4338,,,,,,ignore_resolved,
751<-220,1846,751,French India,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,25416.162168495877,751,,,,,,ok,
751->French Colonies,1846,French Colonies,French Colonies,RIC,,,,751,French India,GPH-AUTONOMOUS-CITED,1,,,28321.056126235206,751,,28321.056126235206,751,65|66|120|433|585|615|1029|5801,,split_failed_no_ratio,
66<-French Colonies,1846,66,Martinique,GPH-AUTONOMOUS-CITED,1,,,French Colonies,French Colonies,RIC,,,,70609.53794477209,66,,70609.53794477209,66,65|120|433|585|615|751|1029|5801,,split_failed_no_ratio,
65<-French Colonies,1846,65,Guadeloupe,GPH-AUTONOMOUS-CITED,1,,,French Colonies,French Colonies,RIC,,,,87411.43615982501,65,,87411.43615982501,65,66|120|433|585|615|751|1029|5801,,split_failed_no_ratio,
120<-French Colonies,1846,120,French Guiana,GPH-AUTONOMOUS-CITED,1,,,French Colonies,French Colonies,RIC,,,,163.4574073350779,120,,163.4574073350779,120,65|66|433|585|615|751|1029|5801,,split_failed_no_ratio,
585<-French Colonies,1846,585,Reunion (Bourbon I.),GPH-AUTONOMOUS-CITED,1,,,French Colonies,French Colonies,RIC,,,,77519.04073741358,585,,77519.04073741358,585,65|66|120|433|615|751|1029|5801,,split_failed_no_ratio,
