id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
220->615,1839,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,652191.2033723056,220,,,,,,ok,
220<-615,1839,220,France,GPH-AUTONOMOUS-CITED,1,,,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,71581.96134574087,220,,,,,,ok,
220->200,1839,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,4251173.148810944,220,,,,,,ok,
220<-200,1839,220,France,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,2513322.198361568,220,,,,,,ok,
220->255,1839,255,Germany (Zollverein),GPH,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,1789549.0336435218,220,,1468695.545288244,220,239|241|242|243|245|247|254|258|259|261|262|264|266|267|268|269|270|271|272|273|275|277,,split_only_partial,
220<-255,1839,220,France,GPH-AUTONOMOUS-CITED,1,,,255,Germany (Zollverein),GPH,1,,,1729897.3991887376,220,,1083694.4264059379,220,239|241|242|243|245|247|254|258|259|261|262|264|266|267|268|269|270|271|272|273|275|277,,split_only_partial,
220->300,1839,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,,1,,220,France,GPH-AUTONOMOUS-CITED,1,,,163047.8008430764,220,,,,,,ok,
220<-300,1839,220,France,GPH-AUTONOMOUS-CITED,1,,,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,,1,,365863.35798934224,220,,,,,,ok,
220->211,1839,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,1570826.3739759803,220,,,,,,ok,
220<-211,1839,220,France,GPH-AUTONOMOUS-CITED,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,2871232.0050902725,220,,,,,,ok,
220->145,1839,145,Bolivia,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,0,220,,,,,,ok,
220<-145,1839,220,France,GPH-AUTONOMOUS-CITED,1,,,145,Bolivia,GPH-AUTONOMOUS-CITED,,,,0,220,,,,,,ok,
220->140,1839,140,Brazil,GPH-AUTONOMOUS-CITED,,1,,220,France,GPH-AUTONOMOUS-CITED,1,,,552771.8126143323,220,,,,,,ok,
220<-140,1839,220,France,GPH-AUTONOMOUS-CITED,1,,,140,Brazil,GPH-AUTONOMOUS-CITED,,1,,242583.31344945516,220,,,,,,ok,
220->Cayenne,1839,Cayenne,Cayenne,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,107372.94201861131,220,,,,,,ignore_resolved,
220<-Cayenne,1839,220,France,GPH-AUTONOMOUS-CITED,1,,,Cayenne,Cayenne,RIC,,,,51698.08319414619,220,,,,,,ignore_resolved,
220->155,1839,155,Chile,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,349956.2554680665,220,,,,,,ok,
220<-155,1839,220,France,GPH-AUTONOMOUS-CITED,1,,,155,Chile,GPH-AUTONOMOUS-CITED,,,,151117.47395211962,220,,,,,,ok,
220->Africa (other) & Western Africa,1839,Africa (other) & Western Africa,Africa (other) & Western Africa,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,23860.653781913625,220,,23860.653781913625,220,402|403|411|432|450|451|481|483|restOfTheWorld|500|511|516|517|520|530|540|541|561|562|570|572|580|590|600|616|698|4044|4050|4325|4326|4327|4328|4331|4332|4333|4334|4335|4336|4337|4341|4343|4348|4352|4354|4361|4362|4381|4382|4383|4391|4392|4394|4395|4396|4397|4501|4515|4521|4527|4529|4711|4737|4741|4742|4744|4746|4751|4763|4769|4773|4776|4781|4791|4792|4793|4795|4821|4822|4831|4832|4841|4842|4902|4904|4908|4910|5001|5002|5003|5013|5018|5102|5104|5203|5212|5303|5306|5307|5309|5321|5322|5323|5324|5332|5511|5512|5513|5516|5517|5522|5611|5614|5621|5642|5796|5799|5811|5813|5814|6062|6064|6151|6251|6255,,split_failed_no_ratio,
