id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
420->200,1921,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,466842,420,,,,,,ok,
420->451,1921,451,Sierra Leone,GPH-AUTONOMOUS-CITED,1,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,5578,420,,,,,,ok,
420->211,1921,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,7780,420,,,,,,ok,
420->402,1921,402,Cape Verde,GPH-AUTONOMOUS-CITED,,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,312,420,,,,,,ok,
420->Conakry,1921,Conakry,Conakry,RIC,,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,5,420,,,,,,ignore_resolved,
420->220,1921,220,France,GPH-AUTONOMOUS-CITED,1,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,148250,420,,,,,,ok,
420->450,1921,450,Liberia,GPH-AUTONOMOUS-CITED,1,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,222,420,,,,,,ok,
420->433,1921,433,Senegal,GPH,1,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,502,420,,,,,,ignore_resolved,
420<-200,1921,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,350237,420,,,,,,ok,
420<-452,1921,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,33,420,,,,,,ok,
420<-475,1921,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,475,Nigeria,GPH-AUTONOMOUS-CITED,1,,,46,420,,,,,,ok,
420<-451,1921,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,451,Sierra Leone,GPH-AUTONOMOUS-CITED,1,,,146442,420,,,,,,ok,
420<-615,1921,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,17,420,,,,,,ok,
420<-211,1921,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,4572,420,,,,,,ok,
420<-410,1921,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,410,Canary Is.,GPH,,,,3472,420,,,,,,ignore_resolved,
420<-402,1921,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,402,Cape Verde,GPH-AUTONOMOUS-CITED,,,,2129,420,,,,,,ok,
420<-390,1921,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,390,Denmark,GPH-AUTONOMOUS-CITED,1,,,220,420,,,,,,ok,
420<-220,1921,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,90862,420,,,,,,ok,
420<-255,1921,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,,,,2573,420,,,,,,ok,
420<-210,1921,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,6269,420,,,,,,ok,
420<-325,1921,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,325,Italy,GPH-AUTONOMOUS-CITED,1,,,58,420,,,,,,ok,
