id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
220->615,1842,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,1319717.203456402,220,,,,,,ok,
220<-615,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,98193.24430479182,220,,,,,,ok,
220->200,1842,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,3629222.309505106,220,,,,,,ok,
220<-200,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,4406912.804399057,220,,,,,,ok,
220->255,1842,255,Germany (Zollverein),GPH,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,1936370.777690495,220,,1936370.777690495,220,212|239|241|242|243|244|245|247|252|254|258|259|261|262|264|266|267|268|269|270|271|272|273|275|277,,split_failed_no_ratio,
220<-255,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,255,Germany (Zollverein),GPH,,,,2333071.484681854,220,,2333071.484681854,220,212|239|241|242|243|244|245|247|252|254|258|259|261|262|264|266|267|268|269|270|271|272|273|275|277,,split_failed_no_ratio,
220->Africa (other),1842,Africa (other),Africa (other),RIC,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,11783.189316575019,220,,11783.189316575019,220,402|403|411|432|450|451|481|483|restOfTheWorld|500|511|516|517|520|530|540|541|561|562|570|572|580|590|600|616|698|4044|4050|4325|4326|4327|4328|4331|4332|4333|4334|4335|4336|4337|4341|4343|4348|4352|4354|4361|4362|4381|4382|4383|4391|4392|4394|4395|4396|4397|4501|4515|4521|4527|4529|4711|4737|4741|4742|4744|4746|4751|4763|4769|4773|4776|4781|4791|4792|4793|4795|4821|4822|4831|4832|4841|4842|4902|4904|4908|4910|5001|5002|5003|5013|5018|5102|5104|5203|5212|5303|5306|5307|5309|5321|5322|5323|5324|5332|5511|5512|5513|5516|5517|5522|5611|5614|5621|5642|5796|5801|5811|5813|5814|6062|6064|6151|6251,,split_failed_no_ratio,
220<-Africa (other),1842,220,France,GPH-AUTONOMOUS-CITED,1,,,Africa (other),Africa (other),RIC,,,,15710.919088766692,220,,15710.919088766692,220,402|403|411|432|450|451|481|483|restOfTheWorld|500|511|516|517|520|530|540|541|561|562|570|572|580|590|600|616|698|4044|4050|4325|4326|4327|4328|4331|4332|4333|4334|4335|4336|4337|4341|4343|4348|4352|4354|4361|4362|4381|4382|4383|4391|4392|4394|4395|4396|4397|4501|4515|4521|4527|4529|4711|4737|4741|4742|4744|4746|4751|4763|4769|4773|4776|4781|4791|4792|4793|4795|4821|4822|4831|4832|4841|4842|4902|4904|4908|4910|5001|5002|5003|5013|5018|5102|5104|5203|5212|5303|5306|5307|5309|5321|5322|5323|5324|5332|5511|5512|5513|5516|5517|5522|5611|5614|5621|5642|5796|5801|5811|5813|5814|6062|6064|6151|6251,,split_failed_no_ratio,
220->300,1842,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,,1,,220,France,GPH-AUTONOMOUS-CITED,1,,,113904.16339355851,220,,,,,,ok,
220<-300,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,,1,,314218.38177533384,220,,,,,,ok,
220->211,1842,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,1732128.8295365279,220,,,,,,ok,
220<-211,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,3468185.388845247,220,,,,,,ok,
220->145,1842,145,Bolivia,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,0,220,,,,,,ok,
220<-145,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,145,Bolivia,GPH-AUTONOMOUS-CITED,,,,0,220,,,,,,ok,
220->140,1842,140,Brazil,GPH-AUTONOMOUS-CITED,,1,,220,France,GPH-AUTONOMOUS-CITED,1,,,597014.9253731343,220,,,,,,ok,
220<-140,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,140,Brazil,GPH-AUTONOMOUS-CITED,,1,,333857.0306362922,220,,,,,,ok,
220->Cayenne,1842,Cayenne,Cayenne,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,109976.43362136684,220,,,,,,ignore_resolved,
220<-Cayenne,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,Cayenne,Cayenne,RIC,,,,62843.67635506677,220,,,,,,ignore_resolved,
220->155,1842,155,Chile,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,400628.4367635507,220,,,,,,ok,
220<-155,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,155,Chile,GPH-AUTONOMOUS-CITED,,,,153181.46111547525,220,,,,,,ok,
220->Cochin China & Oceania & People's Republic of China (China),1842,Cochin China & Oceania & People's Republic of China (China),Cochin China & Oceania & People's Republic of China (China),RIC,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,23566.378633150038,220,,23566.378633150038,220,710|815|4|901|902|903|906|920|restOfTheWorld|930|955|960|970|1163|9002|9004|9253|9322|9324|9552|9602|9604|9606|9620|9810|9820|9900,,split_failed_no_ratio,
220<-Cochin China & Oceania & People's Republic of China (China),1842,220,France,GPH-AUTONOMOUS-CITED,1,,,Cochin China & Oceania & People's Republic of China (China),Cochin China & Oceania & People's Republic of China (China),RIC,,,,43205.027494108406,220,,43205.027494108406,220,710|815|4|901|902|903|906|920|restOfTheWorld|930|955|960|970|1163|9002|9004|9253|9322|9324|9552|9602|9604|9606|9620|9810|9820|9900,,split_failed_no_ratio,
220->Western Africa,1842,Western Africa,Western Africa,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,23566.378633150038,220,,23566.378633150038,220,402|432|450|451|600|4044|4341|restOfTheWorld|4348|4361|4381|4383|4391|4521|4781|4792|4793,,split_failed_no_ratio,
220<-Western Africa,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,Western Africa,Western Africa,RIC,,,,31421.838177533384,220,,31421.838177533384,220,402|432|450|451|600|4044|4341|restOfTheWorld|4348|4361|4381|4383|4391|4521|4781|4792|4793,,split_failed_no_ratio,
220->390,1842,390,Denmark,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,78554.59544383346,220,,,,,,ok,
220<-390,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,390,Denmark,GPH-AUTONOMOUS-CITED,,,,117831.8931657502,220,,,,,,ok,
220->329,1842,329,Two Sicilies,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,294579.7329143755,220,,,,,,ok,
220<-329,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,329,Two Sicilies,GPH-AUTONOMOUS-CITED,,,,652003.1421838178,220,,,,,,ok,
220->651,1842,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,,1,,220,France,GPH-AUTONOMOUS-CITED,1,,,102120.9740769835,220,,,,,,ok,
220<-651,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,,1,,31421.838177533384,220,,,,,,ok,
220->130,1842,130,Ecuador,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,15710.919088766692,220,,,,,,ok,
220<-130,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,130,Ecuador,GPH-AUTONOMOUS-CITED,,,,0,220,,,,,,ok,
220->230,1842,230,Spain,GPH-AUTONOMOUS-CITED,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,2285938.7274155538,220,,,,,,ok,
220<-230,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,230,Spain,GPH-AUTONOMOUS-CITED,,,,1213668.499607227,220,,,,,,ok,
220->Barbary Coast,1842,Barbary Coast,Barbary Coast,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,117831.8931657502,220,,117831.8931657502,220,600|616|6062|6064,,split_failed_no_ratio,
220<-Barbary Coast,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,Barbary Coast,Barbary Coast,RIC,,,,255302.43519245874,220,,255302.43519245874,220,600|616|6062|6064,,split_failed_no_ratio,
220->Lucca & Monaco & Papal States,1842,Lucca & Monaco & Papal States,Lucca & Monaco & Papal States,RIC,,,,220,France,GPH-AUTONOMOUS-CITED,1,,,78554.59544383346,220,,78554.59544383346,220,221|327|335,,split_failed_no_ratio,
220<-Lucca & Monaco & Papal States,1842,220,France,GPH-AUTONOMOUS-CITED,1,,,Lucca & Monaco & Papal States,Lucca & Monaco & Papal States,RIC,,,,86410.05498821681,220,,86410.05498821681,220,221|327|335,,split_failed_no_ratio,
